,quantity,unit_price,discount_percent,shipping_cost,Year,rating,customer_segment_Gold,customer_segment_Premium,product_name_External HDD,product_name_Gaming Chair,product_name_Headphones,product_name_Keyboard,product_name_Laptop,product_name_Monitor,product_name_Mouse,product_name_Phone Stand,product_name_Power Bank,product_name_Printer,product_name_Router,product_name_Smart Watch,product_name_Speakers,product_name_Tablet,subtotal,discount_amount,Revenue
15704,3,5415.8,0.3,8.93,2023,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16247.400000000001,4874.22,11382.11
15706,1,12514.5,0.28,54.63,2024,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12514.5,3504.0600000000004,9065.069999999998
15707,2,5944.77,0.27,14.19,2023,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11889.54,3210.1758000000004,8693.5542
15708,10,220.89,0.33,33.87,2024,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.8999999999996,728.9369999999999,1513.8329999999996
15709,2,56685.09,0.12,44.37,2024,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113370.18,13604.421599999998,99810.12839999999
15710,3,2869.92,0.35,93.44,2024,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.76,3013.4159999999997,5689.784000000001
15711,7,48080.88,0.13,68.47,2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336566.16,43753.6008,292881.02919999993
15712,7,6165.47,0.39,60.43,2024,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43158.29,16831.7331,26386.9869
15714,2,2145.14,0.12,25.39,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4290.28,514.8335999999999,3800.8363999999997
15716,3,778.01,0.1,8.2,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0299999999997,233.403,2108.8269999999998
15717,4,215.31,0.11,95.23,2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.24,94.7364,861.7336
15718,1,6730.35,0.05,56.62,2024,3.78987608752966,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6730.35,336.51750000000004,6450.4525
15720,5,855.66,0.32,39.77,2024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4278.3,1369.056,2949.014
15722,7,23932.72,0.39,66.57,2023,3.78987608752966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167529.04,65336.325600000004,102259.2844
15724,3,827.43,0.24,44.96,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2482.29,595.7496,1931.5004
15725,1,3744.36,0.08,76.26,2023,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3744.36,299.5488,3521.0712000000003
15727,4,2744.8,0.08,62.03,2023,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10979.2,878.3360000000001,10162.894000000002
15728,2,12540.63,0.01,70.38,2023,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25081.26,250.8126,24900.8274
15730,7,9447.351521955212,0.2,92.47,2024,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66131.46065368649,13226.292130737298,52997.63852294919
15731,4,192.65,0.16,92.34,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.6,123.296,739.644
15732,2,907.71,0.14,76.14,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.42,254.15880000000004,1637.4012
15733,7,6928.2,0.21,28.55,2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48497.4,10184.454,38341.49600000001
15734,2,14382.83,0.1,62.11,2024,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28765.66,2876.5660000000003,25951.204
15735,7,59074.88,0.12,54.14,2023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413524.16,49622.89919999999,363955.4008
15736,10,902.32,0.16,25.49,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9023.2,1443.7120000000002,7604.978
15737,1,50542.07,0.38,82.16,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50542.07,19205.9866,31418.2434
15738,1,837.77,0.04,42.09,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,837.77,33.5108,846.3492
15740,4,3384.62,0.27,71.19,2023,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13538.48,3655.3896,9954.2804
15741,8,21794.92,0.28,52.56,2023,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174359.36,48820.620800000004,125591.29919999998
15743,5,2600.99,0.37,45.01,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13004.949999999999,4811.831499999999,8238.1285
15744,8,12873.62,0.08,81.93,2023,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,102988.96,8239.1168,94831.7732
15745,1,199.55,0.01,77.99,2023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.55,1.9955,275.5445
15746,1,760.06,0.37,48.05,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.06,281.2222,526.8878
15749,1,7016.55,0.25,79.89,2023,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7016.55,1754.1375,5342.302500000001
15750,8,9447.351521955212,0.23,65.9,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75578.8121756417,17383.12680039759,58261.58537524411
15751,1,5879.04,0.16,37.28,2024,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879.04,940.6464,4975.6736
15752,9,862.07,0.29,64.21,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7758.63,2250.0027,5572.8373
15754,5,58301.8,0.05,90.09,2024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291509.0,14575.45,277023.64
15755,2,3239.96,0.38,8.51,2023,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6479.92,2462.3696,4026.0604000000003
15756,3,26075.13,0.38,59.02,2023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78225.39,29725.6482,48558.7618
15757,7,12568.95,0.35,18.93,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87982.65000000001,30793.9275,57207.652500000004
15758,3,50261.39,0.03,84.66,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150784.16999999998,4523.525099999999,146345.3049
15759,2,3603.34,0.39,82.59,2023,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7206.68,2810.6052000000004,4478.6648000000005
15762,9,5895.37,0.4,83.17,2023,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53058.33,21223.332000000002,31918.167999999998
15763,1,25950.26,0.4,66.36,2024,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25950.26,10380.104,15636.516
15764,6,9447.351521955212,0.14,95.26,2023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56684.10913173127,7935.775278442378,48843.59385328889
15765,10,21321.12,0.34,23.47,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213211.19999999998,72491.808,140742.862
15767,5,181.14,0.09,67.56,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.6999999999999,81.51299999999999,891.7469999999998
15769,1,12426.0,0.26,2.79,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12426.0,3230.76,9198.03
15770,3,198.4,0.25,66.53,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2,148.8,512.9300000000001
15771,1,8794.46,0.4,18.26,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8794.46,3517.7839999999997,5294.936
15772,1,23285.68,0.26,45.42,2024,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23285.68,6054.276800000001,17276.8232
15775,1,25172.88,0.31,45.85,2023,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25172.88,7803.5928,17415.137199999997
15776,10,751.89,0.09,61.25,2023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7518.9,676.7009999999999,6903.449
15777,8,14975.63,0.37,55.35,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119805.04,44327.864799999996,75532.5252
15778,9,55887.13,0.25,16.78,2024,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502984.17,125746.0425,377254.90750000003
15779,1,55968.65,0.26,42.15,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55968.65,14551.849,41458.951
15780,3,208.66,0.04,25.99,2024,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.98,25.0392,626.9308
15781,7,13793.29,0.14,34.03,2023,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96553.03,13517.424200000001,83069.63579999999
15782,1,10310.68,0.21,29.87,2024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10310.68,2165.2428,8175.3072
15783,6,2197.55,0.17,19.53,2023,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13185.300000000001,2241.501,10963.329000000002
15784,4,1739.54,0.38,11.55,2024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6958.16,2644.1008,4325.6092
15785,10,873.1,0.23,60.28,2024,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8731.0,2008.13,6783.15
15786,10,52542.68,0.06,8.25,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525426.8,31525.608,493909.44200000004
15787,4,3396.79,0.22,36.12,2024,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13587.16,2989.1752,10634.104800000001
15789,9,2575.98,0.03,44.19,2023,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23183.82,695.5146,22532.4954
15791,5,3096.86,0.32,45.73,2024,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15484.300000000001,4954.976000000001,10575.054
15792,3,3762.41,0.39,30.52,2024,3.78987608752966,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11287.23,4402.0197,6915.7303
15793,5,11834.47,0.18,5.47,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59172.35,10651.023,48526.797
15794,8,12949.09,0.02,59.39,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103592.72,2071.8544,101580.2556
15795,1,849.24,0.23,6.84,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.24,195.32520000000002,660.7548
15796,1,9447.351521955212,0.11,65.95,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9447.351521955212,1039.2086674150733,8474.09285454014
15797,2,732.0,0.01,90.31,2023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,14.64,1539.6699999999998
15798,4,59389.88,0.226172997290527,82.99,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237559.52,53729.548673298894,183912.9613267011
15800,10,2498.07,0.12,46.37,2023,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24980.7,2997.684,22029.386
15802,6,1949.1,0.18,57.78,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11694.599999999999,2105.028,9647.351999999999
15803,8,188.67,0.08,16.12,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1509.36,120.74879999999999,1404.7311999999997
15806,4,1911.18,0.14,66.35,2023,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7644.72,1070.2608000000002,6640.809200000001
15807,1,52968.96,0.29,33.86,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52968.96,15360.998399999999,37641.8216
15808,1,847.32,0.09,16.71,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.32,76.25880000000001,787.7712000000001
15809,7,4302.41,0.07,45.09,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30116.87,2108.1809000000003,28053.7791
15810,1,5794.29,0.11,29.8,2023,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5794.29,637.3719,5186.7181
15812,8,12196.62,0.23,45.57,2023,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97572.96,22441.780800000004,75176.7492
15813,7,5812.94,0.39,49.39952138694063,2023,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40690.579999999994,15869.326199999998,24870.65332138694
15815,1,2154.82,0.26,32.43,2023,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.82,560.2532000000001,1626.9968000000001
15816,3,24790.66,0.18,97.97,2023,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74371.98,13386.9564,61082.9936
15817,2,844.47,0.05,63.67,2023,3.78987608752966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688.94,84.447,1668.163
15818,10,4214.2,0.27,87.27,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42142.0,11378.34,30850.93
15820,10,2341.48,0.1,78.47,2024,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23414.8,2341.48,21151.79
15822,1,10780.9,0.3,7.23,2023,3.78987608752966,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10780.9,3234.27,7553.859999999999
15823,10,12382.69,0.36,81.33,2024,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123826.90000000001,44577.684,79330.54600000002
15824,6,6475.65,0.28,14.38,2024,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38853.899999999994,10879.091999999999,27989.188
15826,8,17007.05,0.12,24.27,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136056.4,16326.767999999998,119753.902
15828,1,199.22,0.06,52.37,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.22,11.953199999999999,239.6368
15829,8,4419.63,0.25,26.83,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35357.04,8839.26,26544.61
15830,6,2547.33,0.36,4.43,2023,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15283.98,5502.2328,9786.1772
15831,3,52281.41,0.23,41.53,2024,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156844.23,36074.172900000005,120811.5871
15833,5,14806.8,0.31,6.83,2024,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74034.0,22950.54,51090.29
15834,8,9447.351521955212,0.226172997290527,66.76,2024,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75578.8121756417,17093.886481422658,58551.68569421904
15835,9,1864.47,0.2,84.04,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16780.23,3356.0460000000003,13508.224
15836,1,905.04,0.03,37.6,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,905.04,27.1512,915.4888
15838,2,872.4,0.13,46.02,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.8,226.824,1563.9959999999999
15839,1,740.96,0.39,2.35,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.96,288.9744,454.33560000000006
15841,2,3282.91,0.29,80.56,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6565.82,1904.0877999999998,4742.292200000001
15842,9,2176.55,0.28,35.82,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19588.95,5484.906000000001,14139.864
15843,1,8163.1,0.01,84.97,2023,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8163.1,81.631,8166.439
15844,1,2342.33,0.28,0.76,2024,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2342.33,655.8524,1687.2376
15845,7,192.49,0.18,98.41,2023,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.43,242.5374,1203.3026000000002
15846,1,2915.3,0.27,79.46,2023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2915.3,787.1310000000001,2207.629
15847,4,3986.99,0.11,50.68,2024,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15947.96,1754.2756,14244.364399999999
15848,6,27829.75,0.23,11.87,2024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166978.5,38405.055,128585.315
15849,10,814.17,0.02,77.83,2023,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8141.7,162.834,8056.696
15850,3,9447.351521955212,0.37,55.5,2024,3.78987608752966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28342.054565865634,10486.560189370284,17910.99437649535
15851,4,7251.64,0.32,72.62,2024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29006.56,9282.0992,19797.0808
15853,7,8037.6,0.39,98.38,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56263.200000000004,21942.648,34418.932
15854,8,11987.26,0.02,18.86,2023,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95898.08,1917.9616,93998.9784
15855,7,2816.95,0.24,70.63,2023,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19718.649999999998,4732.476,15056.803999999998
15856,1,12383.17,0.08,9.81,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12383.17,990.6536,11402.3264
15857,2,180.16,0.1,34.16,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.32,36.032000000000004,358.448
15858,9,61491.35,0.34,26.05,2024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553422.15,188163.53100000002,365284.669
15859,1,3182.89,0.12,26.21,2023,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3182.89,381.9468,2827.1531999999997
15860,10,5128.36,0.02,88.9,2024,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51283.6,1025.672,50346.828
15862,1,13358.49,0.33,22.53,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13358.49,4408.3017,8972.7183
15863,8,4022.3,0.1,80.78,2023,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32178.4,3217.84,29041.34
15864,7,3908.95,0.36,19.3,2023,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27362.649999999998,9850.553999999998,17531.395999999997
15865,2,26893.33,0.04,84.73,2024,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53786.66,2151.4664000000002,51719.92360000001
15866,9,55626.01,0.37,66.98,2023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500634.09,185234.6133,315466.4567
